text,label
chocolate chink colony food   muffin quick bread bread food baked goods,food
drilled chicken food   food meal dinner restaurant plate,food
wattle latter food   confectionery decoration food traditional gold,food
mac adam cheese food   pretzel cracker bread food baked goods,food
strawberry cupcake food   food dessert sweet fruit pastry,food
pork crop food   food bread meal meat dinner,food
orel trifle food   chocolate food dessert sweet delicious,food
salmon adam asparagus food   asparagus vegetable food produce meal,food
mange cream bar food   food sugar snack plate dessert,food
fried chicken sandwiched food   cheeseburger sandwich hamburger snack food meal,food
calomel can gun food   food chocolate dessert bakery pastry,food
ham food   barbecue food meal meat dinner,food
french toast food   meal food dinner plate sauce,food
such food   sushi dish nutriment food fish,food
black forest cake food   bing cherry cherry sweet cherry fruit sweet,food
potato chip food   coin coins money food cash,food
apple pie food   food bread baked meal chip,food
speak face food   dinner meal food lunch vegetable,food
banana peanut butter pancake food   chocolate sugar food dessert sweet,food
double bacon cheeseburger food   cheeseburger food meal meat hamburger,food
strawberry adam vanilla ice cream food   device mousetrap trap banjo ball,food
garlic butter shrimp food   food vegetable meal dinner lunch,food
dark chocolate mouse food   bobbin money conserve coins container,food
al_caps_bq rib food   meal dinner food breakfast nutriment,food
hot chocolate food   cocoa chocolate sauce sauce chocolate dessert,food
calomel popcorn food   food popcorn corn cereal pepper,food
skilled lasagna food   pan food dish dutch oven oven,food
donets food   confectionery candy friedcake decoration food,food
fried chicken adam fire food   potato root vegetable meal dinner lunch,food
chocolate often lava cake food   chocolate sauce sauce dessert condiment ice cream,food
pizza food   pizza dish nutriment food cheese,food
church food   spice meal barbecue meat dinner,food
egg adam avocado toast food   food bagel bread bun egg,food
cherry cheesecake food   fruit berry dessert sweet food,food
speak food   meat meal dinner plate lunch,food
red velvet macarons food   rouge confectionery pink candy colorful,food
pierogies food   dinner meal food plate lunch,food
pomegranate jam colony food   friedcake food baked goods breakfast snack,food
partisan fire food   potato root vegetable dinner meal lunch,food
nutela pancake food   dessert cream ice cream sweet food,food
baked salmon food   carrot food gourmet dinner seafood,food
coronet chocolate trifle food   cream food dessert delicious sweet,food
how mein food   pasta lunch meal wax bean fresh bean,food
white chocolate raspberry puffing food   cake muffin dessert food sweet,food
roasted chicken food   food dinner meal vegetable lunch,food
bluebeard popsicle food   food ice cream dessert spa frozen dessert,food
cheeseburger food   cheeseburger hamburger sandwich snack food bread,food
chocolate hazelnut cake food   food coffee brown bean cup,food
dinner roll food   bread toast food breakfast snack,food
mind donets food   food friedcake chocolate sweet confectionery,food
shrimp scamp food   meal dinner lunch dish plate,food
coffee cream pie food   sugar food dessert plate cream,food
chicken tender food   meal food plate dinner meat,food
key lime cupcake food   cream food dessert cake sweet,food
fish face food   dinner food meal dish vegetable,food
gingerbread colony food   food brown fastener bread breakfast,food
spaghetti adam meatball food   pasta dish food nutriment dinner,food
brownish food   chocolate chocolate sauce sauce food condiment,food
english breakfast food   breakfast meal food nutriment plate,food
strawberry trifle food   food strawberry meal plate salad,food
onion ring food   pretzel cracker bread baked goods food,food
chocolate croissant food   thimble coffee container cup cap,food
hot fried chicken sandwich food   cheeseburger hamburger sandwich dish meal,food
carrot cake food   food dessert plate cake pastry,food
roasted potato food   dinner meal lunch meat plate,food
chocolate sunday food   dessert ice ice cream food chocolate,food
can shrimp food   pretzel food bread cracker dinner,food
skilled cook food   bolo tie necktie clock garment wall clock,food
pepperoni penza food   fruit berry edible fruit currant food,food
tiramisu food   food brown confectionery breakfast snack,food
stir-fried beef nodule food   bean sprout vegetable sprout dish dinner,food
strawberry adam cream food   food strawberry fruit strawberries berry,food
biscuit adam butter food   food plate pastry dessert meal,food
halted calomel chocolate colony food   chandelier lighting fixture fixture snowshoe device,food
pancake latter food   food confectionery plate meal bangle,food
cinnamon roll food   food pastry cream delicious meal,food
layer cheeseburger food   cheeseburger hamburger potato sandwich dinner,food
purple sweet potato pie food   food plate dessert sugar cake,food
mozzarella stick food   meal dinner lunch meat potato,food
bread pudding food   dessert ice cream chocolate sauce fruit sauce,food
bacon mac adam cheese food   food dish pasta dinner meal,food
chocolate milkshake food   ice glass food cocoa drink,food
saluted shrimp food   pretzel cracker bread baked goods food,food
dark chocolate part food   chocolate food dessert sugar sweet,food
chicken wing food   dinner meal vegetable food lunch,food
nutela tree food   food dessert sweet cake pastry,food
fire food   potato root vegetable spice dinner starches,food
cinnamon toast food   mollusk food gastropod conch invertebrate,food
fried face food   food meal lunch dinner plate,food
chocolate raspberry cream puff food   bakery food dessert shop fruit,food
tomato tortellini soup food   bowl dish soup bowl soup vegetable,food
funfeti cake roll food   friedcake food baked goods dessert snack,food
egg adam cheese french toast food   food dessert meal sugar plate,food
mange street food   ice food yogurt dairy product dessert,food
beef stew food   dinner meal vegetable food lunch,food
double chocolate colony food   food walnut chocolate edible nut nut,food
mozzarella baked chicken food   pasta dish nutriment food dinner,food
lemon marmalade colony food   food meal breakfast plate dinner,food
garlic nan bread food   food meal dinner cheese lunch,food
bluebeard cheesecake bar food   graffito decoration mosaic art design,food
double cheeseburger food   cheeseburger hamburger sandwich snack food dish,food
brownish food   fence barrier obstruction structure sky,food
chip adam lip food   chip food snack meal lunch,food
donets food   friedcake food baked goods cake dessert,food
spice shrimp food   pretzel cracker food bread dinner,food
match cake food   cheese food baseball snack sweet,food
al_caps_bq fire food   dinner vegetable meal plate lunch,food
chocolate calomel can cluster food   food meal plate snack mix,food
italian sausage past food   dish pasta food vegetable meal,food
triple chocolate mouse food   cream dessert food sweet cake,food
fried chicken sandwich food   cheeseburger hamburger sandwich snack food meat,food
strawberry cupcake food   confectionery dessert cake sweet food,food
calm past food   food pretzel cracker delicious meal,food
chocolate pancake food   chocolate food sauce chocolate sauce dessert,food
buffalo wing food   dinner meal lunch food meat,food
can pie food   food spice meal dinner cuisine,food
pepperoni penza food   pizza dish nutriment food cheese,food
pistachio macarons food   zucchini summer squash vegetable squash produce,food
fish adam chip food   potato root vegetable dinner meal lunch,food
fruit popsicle food   ice lolly cheese frozen dessert dessert food,food
phil chesesteak food   dish meal sandwich dinner food,food
church food   meal potato bread breakfast plate,food
creamy pest past food   vegetable meal dish food salad,food
claim food   sandwich snack food dish food delicious,food
bacon food   meat dinner meal lunch food,food
peanut butter chocolate colony food   food confectionery brown cereal chocolate,food
roasted chicken food   meal dinner lunch meat plate,food
apple hand pie food   bread bagel bun food breakfast,food
mozzarella ball food   food meal fruit plate breakfast,food
bluebeard rumble food   plate food meal dinner dish,food
teriyaki salmon food   sandwich snack food dish food lunch,food
red velvet cake food   berry fruit food dessert edible fruit,food
double cheeseburger food   cheeseburger hamburger sandwich snack food dish,food
halted calomel chocolate part food   bangle music box musical instrument container device,food
rogue madame food   food cheese meal bread breakfast,food
donets food   friedcake food baked goods bakery snack,food
fire food   wicker cumin food herb product,food
mange shortage food   food breakfast meal plate refreshment,food
chicken adam baffled food   food pastry plate meal snack,food
chocolate marshmallow colony food   food walnut edible nut nut date,food
lobster roll food   lunch meal meat dinner dish,food
strawberry cream puff food   friedcake food sugar dessert cake,food
speak food   meat carrot beef grilled meal,food
hot chocolate food   drink beverage glass food breakfast,food
croissant food   pastry food baked goods bakery snack,food
strawberry cheesecake food   food pastry chocolate sweet cream,food
chicken noble soup food   dish bowl pasta food lunch,food
rice krispie treat food   corn popcorn food cereal snack,food
face food   dish meal vegetable food dinner,food
ice cream cook sandwiched food   friedcake food baked goods bread bakery,food
mac adam cheese food   vegetable corn food legume meal,food
fried ore food   dessert pastry food sugar sweet,food
burgess food   dinner meal food lunch meat,food
chocolate cake roll food   food candy brown chocolate dessert,food
creamy shrimp food   food meal dinner lunch restaurant,food
french toast stick food   meat plate meal dinner food,food
japanese pork outlet food   food barbecue meal bread dinner,food
cinnamon roll food   food pastry dish meal bakery,food
cheese tomato past food   food dish pan wok dinner,food
nutela dip food   food bread bakery breakfast friedcake,food
sweet potato fire food   root vegetable potato dinner meat meal,food
birthday cake food   food dessert cake cream sweet,food
chicken tender food   food meat dish meal plate,food
jam colony food   food snack dessert bakery friedcake,food
